Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
266, CIVILIZATION_CHINA, 7, 41, 35, 21, 3, 0, 0, 0, 91, 32, 425, 335, 155, 37, 53, 10, 72, 128, 91, 91, 13, 40, 4, 30
266, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1667, 316, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
266, CIVILIZATION_LA_VENTA, 1, 9, 35, 20, 3, 0, 0, 0, 10, 7, 891, 1269, 10, 6, 17, 13, 12, 20, 10, 26, 1, 8, 12, 0
266, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 582, 1698, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
266, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 141, 277, 17, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
266, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1612, 300, 10, 7, 27, 0, 5, 16, 9, 15, 2, 9, 11, 0
266, CIVILIZATION_CARTHAGE, 1, 7, 33, 20, 3, 0, 0, 0, 9, 5, 2533, 273, 7, 6, 24, 0, 6, 17, 9, 15, 1, 7, 10, 0
266, CIVILIZATION_SEOUL, 1, 11, 32, 20, 3, 0, 0, 0, 13, 9, 1562, 526, 10, 9, 36, 1, 5, 30, 13, 15, 2, 11, 22, 0
266, CIVILIZATION_NAN_MADOL, 1, 11, 34, 20, 3, 0, 0, 1, 9, 5, 1389, 648, 10, 6, 28, 3, 4, 27, 9, 15, 1, 12, 18, 0
267, CIVILIZATION_NORWAY, 5, 20, 28, 16, 1, 0, 0, 0, 72, 20, 95, 1113, 33, 11, 40, 6, 65, 47, 72, 31, 6, 19, 11, 12
267, CIVILIZATION_EGYPT, 5, 41, 37, 26, 1, 0, 0, 0, 95, 21, 59, 160, 132, 79, 45, 39, 62, 119, 95, 87, 12, 40, 0, 91
267, CIVILIZATION_BRAZIL, 10, 64, 47, 20, 0, 0, 0, 0, 132, 33, 360, 158, 177, 30, 86, 51, 119, 190, 132, 121, 16, 63, 3, 23
267, CIVILIZATION_SCYTHIA, 4, 29, 35, 20, 0, 0, 0, 0, 68, 34, 354, 161, 113, 22, 94, 64, 58, 79, 68, 70, 8, 28, 0, 46
267, CIVILIZATION_JAPAN, 4, 28, 26, 20, 3, 0, 1, 0, 63, 17, 353, 176, 38, 35, 25, 72, 63, 87, 63, 54, 6, 27, 16, 37
267, CIVILIZATION_CHINA, 7, 41, 35, 21, 2, 0, 0, 0, 91, 32, 441, 345, 154, 37, 54, 10, 73, 130, 91, 91, 13, 40, 7, 30
267, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1696, 317, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
267, CIVILIZATION_LA_VENTA, 1, 9, 35, 21, 3, 0, 0, 0, 10, 7, 897, 1282, 10, 6, 17, 13, 11, 20, 10, 26, 1, 8, 12, 0
267, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 594, 1714, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
267, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 144, 277, 17, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
267, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1639, 301, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
267, CIVILIZATION_CARTHAGE, 1, 7, 33, 20, 3, 0, 0, 0, 9, 5, 2559, 274, 9, 6, 33, 0, 6, 17, 9, 15, 1, 7, 22, 0
267, CIVILIZATION_SEOUL, 1, 11, 32, 20, 3, 0, 0, 0, 13, 9, 1589, 528, 10, 9, 36, 1, 5, 30, 13, 15, 2, 11, 22, 0
267, CIVILIZATION_NAN_MADOL, 1, 11, 34, 20, 3, 0, 0, 1, 9, 5, 1412, 652, 10, 6, 28, 3, 4, 27, 9, 15, 1, 12, 18, 0
268, CIVILIZATION_NORWAY, 5, 20, 28, 17, 2, 0, 0, 0, 72, 22, 118, 1119, 33, 11, 40, 6, 66, 48, 72, 31, 6, 19, 11, 12
268, CIVILIZATION_EGYPT, 5, 41, 37, 26, 1, 0, 0, 0, 95, 21, 54, 199, 132, 79, 45, 39, 62, 119, 95, 87, 12, 40, 0, 91
268, CIVILIZATION_BRAZIL, 10, 65, 47, 20, 0, 0, 0, 0, 132, 34, 411, 209, 177, 30, 95, 51, 119, 185, 132, 115, 16, 64, 3, 28
268, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 68, 33, 429, 225, 108, 22, 94, 63, 58, 81, 68, 70, 8, 29, 0, 46
268, CIVILIZATION_JAPAN, 4, 28, 27, 20, 3, 0, 1, 0, 63, 17, 347, 248, 38, 35, 25, 72, 63, 87, 63, 54, 6, 27, 16, 37
268, CIVILIZATION_CHINA, 7, 42, 36, 21, 3, 0, 0, 0, 91, 32, 454, 356, 155, 37, 54, 10, 74, 132, 91, 91, 13, 41, 7, 30
268, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1726, 318, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
268, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 7, 886, 1296, 10, 7, 18, 14, 13, 20, 10, 26, 1, 8, 12, 0
268, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 607, 1730, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
268, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 148, 278, 17, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
268, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1665, 302, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
268, CIVILIZATION_CARTHAGE, 1, 8, 33, 21, 3, 0, 0, 0, 9, 5, 2587, 275, 10, 7, 34, 0, 6, 17, 9, 15, 1, 8, 22, 0
268, CIVILIZATION_SEOUL, 1, 11, 32, 20, 3, 0, 0, 0, 13, 9, 1615, 530, 10, 9, 36, 1, 5, 30, 13, 15, 2, 11, 22, 0
268, CIVILIZATION_NAN_MADOL, 1, 11, 34, 20, 3, 0, 0, 1, 9, 5, 1435, 656, 10, 6, 28, 3, 4, 27, 9, 15, 1, 12, 18, 0
269, CIVILIZATION_NORWAY, 5, 20, 28, 17, 2, 0, 0, 0, 72, 21, 143, 1125, 32, 11, 43, 6, 64, 48, 72, 31, 6, 19, 15, 12
269, CIVILIZATION_EGYPT, 5, 41, 38, 26, 1, 0, 0, 0, 96, 21, 45, 239, 132, 79, 41, 39, 62, 119, 96, 87, 12, 40, 0, 91
269, CIVILIZATION_BRAZIL, 10, 66, 47, 20, 0, 0, 0, 0, 132, 34, 462, 90, 177, 30, 94, 50, 118, 187, 132, 115, 16, 65, 3, 28
269, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 68, 33, 504, 288, 108, 22, 94, 63, 58, 81, 68, 70, 8, 29, 0, 46
269, CIVILIZATION_JAPAN, 4, 29, 27, 20, 3, 0, 1, 0, 63, 18, 336, 320, 40, 35, 21, 72, 64, 88, 63, 56, 6, 28, 8, 37
269, CIVILIZATION_CHINA, 7, 42, 36, 21, 3, 0, 0, 0, 91, 32, 467, 366, 155, 37, 54, 10, 74, 132, 91, 91, 13, 41, 7, 31
269, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1755, 319, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
269, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 7, 873, 1310, 10, 6, 17, 13, 11, 20, 10, 26, 1, 8, 12, 0
269, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 619, 1746, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
269, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 152, 279, 17, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
269, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1692, 303, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
269, CIVILIZATION_CARTHAGE, 1, 8, 33, 22, 3, 0, 0, 0, 9, 5, 2614, 275, 10, 7, 34, 0, 6, 17, 9, 15, 1, 8, 22, 0
269, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1642, 532, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
269, CIVILIZATION_NAN_MADOL, 1, 11, 34, 21, 3, 0, 0, 1, 9, 5, 1458, 659, 10, 6, 28, 3, 4, 27, 9, 15, 1, 12, 18, 0
270, CIVILIZATION_NORWAY, 5, 20, 28, 17, 2, 0, 0, 0, 72, 22, 168, 1132, 32, 11, 43, 6, 66, 48, 72, 31, 6, 19, 15, 12
270, CIVILIZATION_EGYPT, 5, 41, 38, 26, 1, 0, 0, 0, 96, 21, 36, 174, 132, 79, 41, 39, 62, 119, 96, 87, 12, 40, 0, 91
270, CIVILIZATION_BRAZIL, 10, 66, 47, 20, 0, 0, 0, 0, 132, 34, 58, 141, 177, 30, 94, 50, 118, 187, 132, 115, 16, 65, 3, 28
270, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 69, 34, 578, 356, 108, 24, 92, 67, 58, 80, 69, 70, 8, 29, 0, 48
270, CIVILIZATION_JAPAN, 4, 29, 27, 21, 3, 0, 1, 0, 63, 18, 324, 397, 41, 40, 36, 76, 65, 89, 63, 64, 6, 28, 12, 37
270, CIVILIZATION_CHINA, 7, 42, 37, 22, 2, 0, 0, 0, 91, 32, 486, 376, 155, 37, 56, 10, 76, 133, 91, 91, 13, 41, 7, 31
270, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1784, 320, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
270, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 7, 875, 1323, 10, 6, 17, 13, 11, 20, 10, 26, 1, 8, 12, 0
270, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 632, 1763, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
270, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 155, 280, 17, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
270, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1718, 304, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
270, CIVILIZATION_CARTHAGE, 1, 8, 34, 23, 3, 0, 0, 0, 9, 5, 2641, 276, 10, 7, 34, 0, 6, 17, 9, 15, 1, 8, 22, 0
270, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1671, 533, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
270, CIVILIZATION_NAN_MADOL, 1, 11, 34, 22, 3, 0, 0, 1, 9, 5, 1481, 662, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
271, CIVILIZATION_NORWAY, 5, 20, 28, 17, 3, 0, 0, 0, 73, 22, 190, 1138, 32, 11, 43, 6, 66, 48, 73, 31, 6, 19, 15, 12
271, CIVILIZATION_EGYPT, 5, 41, 38, 26, 1, 0, 0, 0, 96, 21, 26, 214, 132, 79, 41, 39, 64, 119, 96, 88, 12, 40, 0, 91
271, CIVILIZATION_BRAZIL, 10, 66, 47, 20, 0, 0, 0, 0, 133, 34, 123, 192, 177, 30, 101, 50, 119, 188, 133, 115, 16, 65, 3, 28
271, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 71, 34, 422, 140, 108, 24, 92, 69, 58, 80, 71, 70, 8, 29, 0, 48
271, CIVILIZATION_JAPAN, 4, 29, 27, 21, 3, 0, 1, 0, 64, 18, 326, 96, 41, 40, 36, 79, 65, 89, 64, 67, 6, 28, 12, 37
271, CIVILIZATION_CHINA, 7, 42, 37, 22, 2, 0, 0, 0, 91, 32, 494, 386, 155, 37, 56, 10, 76, 133, 91, 91, 13, 41, 7, 31
271, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1813, 321, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
271, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 7, 878, 1338, 10, 7, 18, 14, 13, 20, 10, 26, 1, 8, 12, 0
271, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 644, 1779, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
271, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 159, 281, 15, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
271, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1744, 305, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
271, CIVILIZATION_CARTHAGE, 1, 8, 35, 23, 3, 0, 0, 0, 9, 5, 2670, 277, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
271, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1701, 535, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
271, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 3, 0, 0, 1, 9, 5, 1502, 665, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
272, CIVILIZATION_NORWAY, 5, 21, 28, 17, 3, 0, 0, 0, 73, 23, 213, 1144, 33, 11, 43, 6, 70, 49, 73, 31, 6, 20, 15, 12
272, CIVILIZATION_EGYPT, 5, 41, 38, 26, 1, 0, 0, 0, 96, 21, 16, 253, 132, 79, 41, 39, 64, 119, 96, 88, 12, 40, 0, 91
272, CIVILIZATION_BRAZIL, 10, 66, 47, 20, 0, 0, 0, 0, 133, 34, 181, 242, 177, 30, 101, 50, 119, 188, 133, 115, 16, 65, 3, 28
272, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 71, 34, 495, 209, 108, 24, 92, 69, 58, 80, 71, 70, 8, 29, 0, 48
272, CIVILIZATION_JAPAN, 4, 29, 27, 21, 3, 0, 1, 0, 64, 17, 329, 176, 41, 40, 36, 79, 65, 88, 64, 67, 6, 28, 12, 37
272, CIVILIZATION_CHINA, 7, 42, 37, 22, 2, 0, 0, 0, 91, 32, 510, 397, 155, 37, 56, 10, 76, 133, 91, 91, 13, 41, 7, 31
272, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 1, 0, 0, 1, 9, 5, 1842, 322, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
272, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 7, 880, 1351, 10, 6, 17, 13, 11, 20, 10, 26, 1, 8, 12, 0
272, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 656, 1795, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
272, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 163, 282, 15, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
272, CIVILIZATION_AMSTERDAM, 1, 8, 34, 20, 4, 0, 0, 1, 9, 3, 1771, 306, 11, 7, 35, 0, 5, 16, 9, 15, 2, 9, 20, 0
272, CIVILIZATION_CARTHAGE, 1, 8, 36, 23, 3, 0, 0, 0, 9, 5, 2699, 278, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
272, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1730, 537, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
272, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 3, 0, 0, 1, 9, 5, 1523, 667, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
273, CIVILIZATION_NORWAY, 5, 21, 28, 17, 3, 0, 0, 0, 73, 23, 235, 1150, 33, 11, 43, 6, 70, 49, 73, 31, 6, 20, 15, 12
273, CIVILIZATION_EGYPT, 5, 41, 39, 26, 1, 0, 0, 0, 96, 21, 6, 183, 132, 79, 41, 39, 61, 119, 96, 88, 12, 40, 0, 91
273, CIVILIZATION_BRAZIL, 10, 68, 47, 20, 0, 0, 0, 0, 133, 34, 240, 293, 178, 31, 103, 50, 120, 193, 133, 115, 16, 67, 3, 28
273, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 71, 34, 568, 284, 102, 24, 92, 74, 58, 80, 71, 70, 8, 29, 0, 48
273, CIVILIZATION_JAPAN, 4, 29, 27, 21, 3, 0, 1, 0, 65, 17, 331, 256, 41, 40, 36, 79, 65, 88, 65, 67, 6, 28, 12, 37
273, CIVILIZATION_CHINA, 7, 42, 38, 22, 2, 0, 0, 0, 91, 32, 525, 407, 155, 37, 56, 10, 76, 133, 91, 91, 13, 41, 7, 31
273, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 2, 0, 0, 1, 9, 5, 1070, 323, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
273, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 6, 882, 1365, 10, 7, 16, 14, 13, 19, 10, 26, 1, 8, 12, 0
273, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 669, 1811, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
273, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 166, 283, 15, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
273, CIVILIZATION_AMSTERDAM, 1, 8, 34, 21, 4, 0, 0, 1, 9, 3, 1797, 307, 12, 9, 30, 0, 5, 16, 9, 15, 2, 9, 20, 0
273, CIVILIZATION_CARTHAGE, 1, 8, 37, 23, 3, 0, 0, 0, 9, 5, 2728, 279, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
273, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1759, 539, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
273, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 3, 0, 0, 1, 9, 5, 1543, 670, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
274, CIVILIZATION_NORWAY, 5, 21, 28, 17, 3, 0, 0, 0, 73, 24, 257, 1156, 33, 11, 43, 6, 72, 49, 73, 31, 6, 20, 15, 12
274, CIVILIZATION_EGYPT, 5, 42, 39, 26, 0, 0, 0, 0, 97, 21, 0, 221, 123, 78, 40, 37, 62, 122, 97, 88, 12, 41, 0, 91
274, CIVILIZATION_BRAZIL, 10, 68, 48, 20, 0, 0, 0, 0, 133, 34, 298, 148, 187, 31, 103, 50, 120, 193, 133, 123, 16, 67, 3, 56
274, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 71, 35, 640, 360, 102, 24, 92, 76, 58, 82, 71, 74, 8, 29, 0, 49
274, CIVILIZATION_JAPAN, 4, 29, 27, 22, 3, 0, 1, 0, 65, 18, 334, 344, 39, 38, 35, 87, 63, 90, 65, 67, 6, 28, 10, 37
274, CIVILIZATION_CHINA, 7, 42, 38, 22, 2, 0, 0, 0, 91, 32, 541, 417, 155, 37, 56, 10, 76, 133, 91, 91, 13, 41, 7, 31
274, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 2, 0, 0, 1, 9, 5, 1097, 324, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
274, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 6, 882, 1379, 10, 6, 15, 13, 11, 19, 10, 26, 1, 8, 12, 0
274, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 681, 1827, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
274, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 170, 284, 15, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
274, CIVILIZATION_AMSTERDAM, 1, 8, 34, 21, 4, 0, 0, 1, 9, 3, 1818, 308, 12, 9, 30, 0, 5, 16, 9, 15, 2, 9, 20, 0
274, CIVILIZATION_CARTHAGE, 1, 8, 37, 23, 3, 0, 0, 0, 9, 5, 2757, 280, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
274, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1789, 541, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
274, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 3, 0, 0, 1, 9, 5, 1564, 673, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
275, CIVILIZATION_NORWAY, 5, 21, 29, 17, 4, 0, 0, 0, 73, 24, 277, 1163, 33, 11, 43, 6, 72, 49, 73, 31, 6, 20, 15, 12
275, CIVILIZATION_EGYPT, 5, 42, 39, 27, 0, 0, 0, 0, 98, 21, 0, 258, 117, 77, 40, 37, 62, 122, 98, 88, 12, 41, 0, 97
275, CIVILIZATION_BRAZIL, 10, 68, 48, 20, 0, 0, 0, 0, 133, 34, 355, 199, 187, 31, 103, 50, 120, 193, 133, 123, 16, 67, 3, 62
275, CIVILIZATION_SCYTHIA, 4, 30, 36, 20, 0, 0, 0, 0, 71, 35, 712, 437, 102, 24, 92, 76, 58, 82, 71, 74, 8, 29, 0, 49
275, CIVILIZATION_JAPAN, 4, 30, 27, 22, 3, 0, 1, 0, 65, 18, 336, 435, 39, 38, 35, 90, 64, 92, 65, 70, 6, 29, 10, 37
275, CIVILIZATION_CHINA, 7, 42, 38, 22, 2, 0, 0, 0, 92, 32, 557, 70, 155, 37, 56, 12, 76, 133, 92, 91, 13, 41, 7, 31
275, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 2, 0, 0, 1, 9, 5, 1124, 325, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
275, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 5, 882, 1392, 10, 6, 15, 13, 10, 19, 10, 26, 1, 8, 12, 0
275, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 694, 1844, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
275, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 174, 285, 15, 5, 11, 0, 9, 28, 13, 21, 1, 10, 9, 0
275, CIVILIZATION_AMSTERDAM, 1, 8, 34, 21, 4, 0, 0, 1, 9, 3, 1840, 309, 12, 9, 30, 0, 5, 16, 9, 15, 2, 9, 20, 0
275, CIVILIZATION_CARTHAGE, 1, 8, 37, 23, 3, 0, 0, 0, 9, 5, 2787, 281, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
275, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1818, 542, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
275, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 3, 0, 0, 1, 9, 5, 1585, 675, 9, 5, 30, 2, 4, 26, 9, 15, 1, 12, 18, 0
276, CIVILIZATION_NORWAY, 5, 22, 29, 17, 4, 0, 0, 0, 73, 24, 296, 1169, 34, 11, 43, 6, 72, 52, 73, 31, 6, 21, 15, 12
276, CIVILIZATION_EGYPT, 5, 41, 39, 28, 0, 0, 0, 0, 98, 21, 0, 176, 118, 78, 48, 37, 62, 119, 98, 88, 12, 40, 0, 98
276, CIVILIZATION_BRAZIL, 10, 68, 48, 20, 0, 0, 0, 0, 134, 35, 151, 249, 187, 31, 102, 50, 121, 196, 134, 124, 16, 67, 3, 62
276, CIVILIZATION_SCYTHIA, 4, 31, 37, 20, 0, 0, 0, 0, 71, 35, 789, 183, 103, 25, 96, 75, 58, 82, 71, 70, 8, 30, 0, 49
276, CIVILIZATION_JAPAN, 4, 30, 27, 22, 3, 0, 1, 0, 66, 19, 338, 126, 39, 38, 35, 90, 64, 95, 66, 70, 6, 29, 10, 37
276, CIVILIZATION_CHINA, 7, 43, 38, 22, 2, 0, 0, 0, 92, 32, 572, 82, 156, 40, 56, 12, 76, 132, 92, 91, 13, 42, 3, 33
276, CIVILIZATION_BRUSSELS, 1, 11, 35, 21, 2, 0, 0, 1, 9, 5, 1151, 325, 11, 5, 34, 0, 2, 24, 9, 15, 1, 12, 18, 0
276, CIVILIZATION_LA_VENTA, 1, 9, 35, 22, 4, 0, 0, 0, 10, 5, 882, 1406, 10, 6, 15, 13, 10, 19, 10, 26, 1, 8, 12, 0
276, CIVILIZATION_KANDY, 1, 11, 35, 21, 3, 0, 0, 0, 12, 7, 706, 1860, 9, 11, 23, 16, 5, 27, 12, 30, 2, 10, 0, 0
276, CIVILIZATION_STOCKHOLM, 1, 11, 34, 21, 1, 0, 0, 0, 13, 4, 172, 285, 15, 5, 6, 0, 9, 28, 13, 21, 1, 10, 0, 0
276, CIVILIZATION_AMSTERDAM, 1, 8, 34, 21, 4, 0, 0, 1, 9, 3, 1862, 310, 12, 9, 30, 0, 5, 16, 9, 15, 2, 9, 20, 0
276, CIVILIZATION_CARTHAGE, 1, 8, 37, 23, 3, 0, 0, 0, 9, 5, 2816, 282, 10, 7, 36, 0, 6, 17, 9, 15, 1, 8, 22, 0
276, CIVILIZATION_SEOUL, 1, 11, 32, 21, 3, 0, 0, 0, 13, 9, 1848, 544, 12, 9, 36, 1, 5, 30, 13, 15, 2, 11, 26, 0
276, CIVILIZATION_NAN_MADOL, 1, 11, 34, 23, 4, 0, 0, 1, 9, 5, 883, 678, 9, 5, 31, 2, 4, 26, 9, 15, 1, 12, 18, 0
277, CIVILIZATION_NORWAY, 5, 23, 29, 17, 4, 0, 0, 0, 74, 25, 297, 1175, 33, 11, 25, 6, 70, 53, 74, 31, 6, 22, 15, 12
277, CIVILIZATION_EGYPT, 5, 41, 39, 28, 0, 0, 0, 0, 98, 21, 16, 218, 124, 82, 51, 41, 65, 119, 98, 88, 12, 40, 0, 98
277, CIVILIZATION_BRAZIL, 10, 68, 49, 20, 0, 0, 0, 0, 135, 35, 210, 90, 187, 31, 104, 50, 124, 196, 135, 124, 16, 67, 3, 62
